"GroupID","GroupLevel","Numerator","Denominator","Metric","Score","Flag","MetricID","SnapshotDate","StudyID"
"0X5874","Site",1,4,0.25,NA,NA,"Analysis_kri0002",2025-04-01,"AA-AA-000-0000"
"0X3163","Site",4,21,0.19047619047619,NA,NA,"Analysis_kri0002",2025-04-01,"AA-AA-000-0000"
"0X3921","Site",3,18,0.166666666666667,NA,NA,"Analysis_kri0002",2025-04-01,"AA-AA-000-0000"
"0X3440","Site",1,8,0.125,NA,NA,"Analysis_kri0002",2025-04-01,"AA-AA-000-0000"
"0X5725","Site",3,25,0.12,NA,NA,"Analysis_kri0002",2025-04-01,"AA-AA-000-0000"
"0X2097","Site",2,17,0.117647058823529,NA,NA,"Analysis_kri0002",2025-04-01,"AA-AA-000-0000"
"0X4216","Site",2,21,0.0952380952380952,NA,NA,"Analysis_kri0002",2025-04-01,"AA-AA-000-0000"
"0X9869","Site",2,21,0.0952380952380952,NA,NA,"Analysis_kri0002",2025-04-01,"AA-AA-000-0000"
"0X9364","Site",1,11,0.0909090909090909,NA,NA,"Analysis_kri0002",2025-04-01,"AA-AA-000-0000"
"0X4462","Site",1,12,0.0833333333333333,NA,NA,"Analysis_kri0002",2025-04-01,"AA-AA-000-0000"
"0X5148","Site",1,14,0.0714285714285714,NA,NA,"Analysis_kri0002",2025-04-01,"AA-AA-000-0000"
"0X2271","Site",1,19,0.0526315789473684,NA,NA,"Analysis_kri0002",2025-04-01,"AA-AA-000-0000"
"0X4523","Site",1,22,0.0454545454545455,NA,NA,"Analysis_kri0002",2025-04-01,"AA-AA-000-0000"
"0X5021","Site",1,22,0.0454545454545455,NA,NA,"Analysis_kri0002",2025-04-01,"AA-AA-000-0000"
"0X7503","Site",1,27,0.037037037037037,NA,NA,"Analysis_kri0002",2025-04-01,"AA-AA-000-0000"
"0X4272","Site",0,22,0,NA,NA,"Analysis_kri0002",2025-04-01,"AA-AA-000-0000"
"0X807","Site",0,18,0,NA,NA,"Analysis_kri0002",2025-04-01,"AA-AA-000-0000"
"0X7556","Site",0,17,0,NA,NA,"Analysis_kri0002",2025-04-01,"AA-AA-000-0000"
"0X6221","Site",0,16,0,NA,NA,"Analysis_kri0002",2025-04-01,"AA-AA-000-0000"
"0X9079","Site",0,13,0,NA,NA,"Analysis_kri0002",2025-04-01,"AA-AA-000-0000"
"0X9986","Site",0,9,0,NA,NA,"Analysis_kri0002",2025-04-01,"AA-AA-000-0000"
"0X2297","Site",0,7,0,NA,NA,"Analysis_kri0002",2025-04-01,"AA-AA-000-0000"
"0X975","Site",0,5,0,NA,NA,"Analysis_kri0002",2025-04-01,"AA-AA-000-0000"
"0X7256","Site",6,51,0.117647058823529,2.14280950207302,1,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X292","Site",8,78,0.102564102564103,2.11823723589191,1,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X7514","Site",15,161,0.093167701863354,2.56732175269167,1,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X9568","Site",6,62,0.0967741935483871,1.7065351921682,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X6814","Site",3,34,0.0882352941176471,1.06498510394798,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X1573","Site",3,35,0.0857142857142857,1.02099546397545,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X1581","Site",8,106,0.0754716981132075,1.35585180356955,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X6228","Site",7,94,0.074468085106383,1.23795791008712,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X4326","Site",3,41,0.0731707317073171,0.784425339271515,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X2970","Site",13,183,0.0710382513661202,1.54208129147928,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X6665","Site",4,58,0.0689655172413793,0.805137289229399,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X5714","Site",11,160,0.06875,1.32637782578346,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X3289","Site",16,236,0.0677966101694915,1.55241335674691,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X3317","Site",4,60,0.0666666666666667,0.747817615319966,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X9346","Site",22,331,0.0664652567975831,1.74181522866688,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X2598","Site",4,61,0.0655737704918033,0.719949334120469,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X4811","Site",10,155,0.0645161290322581,1.09506862360132,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X9449","Site",4,63,0.0634920634920635,0.665697673828313,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X8852","Site",2,32,0.0625,0.45203791432179,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X8091","Site",14,229,0.0611353711790393,1.12681841074161,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X958","Site",22,360,0.0611111111111111,1.41098448359522,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X1750","Site",16,266,0.0601503759398496,1.15031303889056,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X4959","Site",21,350,0.06,1.3082691288317,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X5028","Site",2,34,0.0588235294117647,0.380373575873901,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X9808","Site",5,87,0.0574712643678161,0.55810720828181,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X4486","Site",12,211,0.0568720379146919,0.834412118417589,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X8227","Site",9,162,0.0555555555555556,0.664244601878408,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X8366","Site",5,91,0.0549450549450549,0.474593383942827,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X8631","Site",9,168,0.0535714285714286,0.573772053825379,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X8351","Site",18,336,0.0535714285714286,0.811436220230517,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X7746","Site",2,39,0.0512820512820513,0.219376946063498,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X4629","Site",21,412,0.0509708737864078,0.687815234729622,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X6502","Site",6,118,0.0508474576271186,0.362746856901881,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X8953","Site",12,236,0.0508474576271186,0.513001524738853,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X1376","Site",14,277,0.0505415162454874,0.53545305833872,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X2532","Site",18,357,0.0504201680672269,0.598724143655474,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X6611","Site",4,80,0.05,0.26842258695945,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X8517","Site",24,494,0.048582995951417,0.541293964396893,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X5895","Site",21,435,0.0482758620689655,0.482370760813357,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X213","Site",37,770,0.0480519480519481,0.616970046439725,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X4323","Site",39,817,0.0477356181150551,0.599426767350683,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X4590","Site",19,399,0.0476190476190476,0.409605948975649,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X9418","Site",3,64,0.046875,0.140286038283658,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X2674","Site",6,128,0.046875,0.198394417952341,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X2950","Site",4,86,0.0465116279069767,0.149167974130806,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X2421","Site",10,223,0.0448430493273543,0.140735347644947,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X3936","Site",3,67,0.0447761194029851,0.0749545515032327,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X4592","Site",3,67,0.0447761194029851,0.0749545515032327,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X5384","Site",22,493,0.0446247464503043,0.189904857616147,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X7809","Site",8,184,0.0434782608695652,0.053935618589712,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X759","Site",16,369,0.043360433604336,0.0673447480595484,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X1910","Site",11,257,0.0428015564202335,0.0204370011014252,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X2370","Site",6,141,0.0425531914893617,0.00336480825871678,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X6405","Site",18,424,0.0424528301886792,-0.00241469599923377,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X4874","Site",7,167,0.0419161676646707,-0.0292003500887528,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X787","Site",10,239,0.0418410041841004,-0.039571055562733,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X9580","Site",21,504,0.0416666666666667,-0.0730876608285869,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X4264","Site",15,362,0.0414364640883978,-0.0794259895536634,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X2901","Site",11,268,0.041044776119403,-0.0939372526798838,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X3989","Site",7,173,0.0404624277456647,-0.10604995713706,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X1268","Site",6,149,0.0402684563758389,-0.107871167872207,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X2179","Site",3,75,0.04,-0.0858128231722253,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X8788","Site",15,377,0.0397877984084881,-0.208841931099323,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X9360","Site",17,433,0.0392609699769053,-0.267577884875014,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X180","Site",12,307,0.0390879478827362,-0.237409323956642,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X8633","Site",14,363,0.0385674931129477,-0.297739832327222,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X101","Site",3,78,0.0384615384615385,-0.14175199347924,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X9858","Site",11,287,0.0383275261324042,-0.280971469394451,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X2170","Site",18,473,0.0380549682875264,-0.384367906083386,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X8764","Site",7,184,0.0380434782608696,-0.240353873132795,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X5033","Site",12,318,0.0377358490566038,-0.337876245134055,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X4005","Site",10,265,0.0377358490566038,-0.308437401841779,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X6900","Site",14,372,0.0376344086021505,-0.373249843176501,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X6603","Site",11,293,0.037542662116041,-0.337523767755957,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X9142","Site",27,721,0.0374479889042996,-0.539614081036023,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X9871","Site",6,162,0.037037037037037,-0.276663945709911,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X4485","Site",17,460,0.0369565217391304,-0.473095350301031,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X2192","Site",24,653,0.0367534456355283,-0.584387534904222,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X6605","Site",6,166,0.036144578313253,-0.325960113656683,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X8625","Site",20,554,0.036101083032491,-0.599564195790274,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X187","Site",6,167,0.0359281437125748,-0.338105700674709,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X7845","Site",10,279,0.03584229390681,-0.44273935118869,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X9737","Site",16,460,0.0347826086956522,-0.659220367360309,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X456","Site",8,230,0.0347826086956522,-0.466139192056762,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X3909","Site",8,233,0.0343347639484979,-0.496458474867647,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X1104","Site",4,119,0.0336134453781513,-0.386206963372752,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X240","Site",10,305,0.0327868852459016,-0.67592076065105,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X2323","Site",11,336,0.0327380952380952,-0.713009859228344,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X8799","Site",14,432,0.0324074074074074,-0.835914637511999,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X2839","Site",4,129,0.0310077519379845,-0.520248178712924,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X8303","Site",2,66,0.0303030303030303,-0.39497858015147,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X4440","Site",4,133,0.0300751879699248,-0.571185158634921,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X3547","Site",2,67,0.0298507462686567,-0.412738159869466,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X4869","Site",7,245,0.0285714285714286,-0.86919680895597,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X071","Site",1,36,0.0277777777777778,-0.352194906239565,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X8786","Site",9,326,0.0276073619631902,-1.07212370650505,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X4541","Site",5,182,0.0274725274725275,-0.808333844583829,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X7815","Site",2,73,0.0273972602739726,-0.514504123909106,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X6369","Site",4,149,0.0268456375838926,-0.761935592354259,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X8278","Site",1,39,0.0256410256410256,-0.419844537735262,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X7011","Site",9,360,0.025,-1.32413163132828,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X1257","Site",5,209,0.0239234449760766,-1.0710402658228,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X5442","Site",1,45,0.0222222222222222,-0.542536579855417,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X7786","Site",1,45,0.0222222222222222,-0.542536579855417,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X3090","Site",7,321,0.0218068535825545,-1.47873077735295,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X2555","Site",2,99,0.0202020202020202,-0.884952743091938,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X1698","Site",1,50,0.02,-0.634611005272869,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X5497","Site",3,154,0.0194805194805195,-1.13947214953826,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X3848","Site",1,52,0.0192307692307692,-0.669322061629999,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X6304","Site",3,161,0.0186335403726708,-1.20798264920593,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X6818","Site",2,112,0.0178571428571429,-1.04032740154652,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X7619","Site",2,112,0.0178571428571429,-1.04032740154652,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X7155","Site",1,60,0.0166666666666667,-0.798252892870669,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X8354","Site",3,181,0.0165745856353591,-1.39139514990071,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X1982","Site",4,243,0.0164609053497942,-1.61925710205973,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X7983","Site",5,304,0.0164473684210526,-1.81207153216197,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X4056","Site",2,137,0.0145985401459854,-1.30284822612111,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X3973","Site",1,70,0.0142857142857143,-0.941732954638596,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X1321","Site",2,146,0.0136986301369863,-1.38836880482744,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X5329","Site",0,54,0,-1.24619960999655,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X4028","Site",0,51,0,-1.21108832954414,0,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X2097","Site",5,17,0.294117647058824,NA,NA,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X2297","Site",2,7,0.285714285714286,NA,NA,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X3163","Site",5,21,0.238095238095238,NA,NA,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X975","Site",1,5,0.2,NA,NA,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X4216","Site",3,21,0.142857142857143,NA,NA,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X5021","Site",3,22,0.136363636363636,NA,NA,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X5725","Site",3,25,0.12,NA,NA,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X7556","Site",2,17,0.117647058823529,NA,NA,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X9986","Site",1,9,0.111111111111111,NA,NA,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X3921","Site",2,18,0.111111111111111,NA,NA,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X5148","Site",1,14,0.0714285714285714,NA,NA,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X2271","Site",1,19,0.0526315789473684,NA,NA,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X7503","Site",1,27,0.037037037037037,NA,NA,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X4272","Site",0,22,0,NA,NA,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X4523","Site",0,22,0,NA,NA,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X9869","Site",0,21,0,NA,NA,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X807","Site",0,18,0,NA,NA,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X6221","Site",0,16,0,NA,NA,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X9079","Site",0,13,0,NA,NA,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X4462","Site",0,12,0,NA,NA,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X9364","Site",0,11,0,NA,NA,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X3440","Site",0,8,0,NA,NA,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X5874","Site",0,4,0,NA,NA,"Analysis_kri0003",2025-04-01,"AA-AA-000-0000"
"0X7786","Site",7,45,0.155555555555556,2.76289383762811,1,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X9871","Site",14,162,0.0864197530864197,2.02751465176679,1,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X9360","Site",33,433,0.0762124711316397,2.53879507964377,1,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X4028","Site",6,51,0.117647058823529,1.95231063608529,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X5329","Site",6,54,0.111111111111111,1.83344771131861,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X1581","Site",10,106,0.0943396226415094,1.93794610563943,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X8852","Site",3,32,0.09375,1.0526043508401,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X3547","Site",6,67,0.0895522388059701,1.39757033319381,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X7809","Site",14,184,0.0760869565217391,1.6487595609072,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X6228","Site",7,94,0.074468085106383,1.12111326087544,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X4326","Site",3,41,0.0731707317073171,0.710070812008279,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X9808","Site",6,87,0.0689655172413793,0.891060131350943,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X3909","Site",16,233,0.0686695278969957,1.44172196897871,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X1268","Site",10,149,0.0671140939597315,1.08355075508192,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X5442","Site",3,45,0.0666666666666667,0.584508394023298,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X3317","Site",4,60,0.0666666666666667,0.674932157265895,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X2179","Site",5,75,0.0666666666666667,0.754597091923559,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X1982","Site",16,243,0.065843621399177,1.3114033735474,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X8091","Site",15,229,0.0655021834061135,1.25418991898184,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X9346","Site",21,331,0.0634441087613293,1.37106437897587,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X8354","Site",11,181,0.0607734806629834,0.88261163001652,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X4440","Site",8,133,0.0601503759398496,0.730329973306771,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X8764","Site",11,184,0.0597826086956522,0.840793096820716,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X2950","Site",5,86,0.0581395348837209,0.519151147585588,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X180","Site",17,307,0.0553745928338762,0.803890360150696,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X7815","Site",4,73,0.0547945205479452,0.373896620054039,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X2674","Site",7,128,0.0546875,0.490679102411272,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X6605","Site",9,166,0.0542168674698795,0.536635215562103,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X4486","Site",11,211,0.0521327014218009,0.494415443553727,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X4811","Site",8,155,0.0516129032258065,0.400114911496243,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X101","Site",4,78,0.0512820512820513,0.273160302854083,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X2170","Site",24,473,0.0507399577167019,0.629597048832395,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X2192","Site",33,653,0.0505359877488515,0.720714737303741,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X7155","Site",3,60,0.05,0.203297873916895,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X5714","Site",8,160,0.05,0.331984037926042,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X958","Site",18,360,0.05,0.497976056889063,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X2970","Site",9,183,0.0491803278688525,0.31453592236417,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X5384","Site",24,493,0.0486815415821501,0.475800276388351,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X9142","Site",35,721,0.0485436893203883,0.561876009720752,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X6900","Site",18,372,0.0483870967741935,0.392559891982285,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X8788","Site",18,377,0.0477453580901857,0.349668457513695,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X8631","Site",8,168,0.0476190476190476,0.227440251450932,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X7011","Site",17,360,0.0472222222222222,0.305432166987684,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X1376","Site",13,277,0.0469314079422383,0.250236722165739,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X3989","Site",8,173,0.046242774566474,0.164668422331154,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X4629","Site",19,412,0.0461165048543689,0.244754967923393,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X9580","Site",23,504,0.0456349206349206,0.231208783427126,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X8303","Site",3,66,0.0454545454545455,0.0783149154845418,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X2421","Site",10,223,0.0448430493273543,0.110594317294894,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X6818","Site",5,112,0.0446428571428571,0.0706372047936988,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X8633","Site",16,363,0.0440771349862259,0.0877914552646255,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X4541","Site",8,182,0.043956043956044,0.0561953834601332,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X4056","Site",6,137,0.0437956204379562,0.0418959150360655,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X7514","Site",7,161,0.0434782608695652,0.0307065032132435,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X1257","Site",9,209,0.0430622009569378,0.013011655060511,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X7983","Site",13,304,0.0427631578947368,-0.00335544708108132,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X2370","Site",6,141,0.0425531914893617,-0.0113935580871793,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X3289","Site",10,236,0.0423728813559322,-0.0248597379145299,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X8953","Site",10,236,0.0423728813559322,-0.0248597379145299,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
"0X9858","Site",12,287,0.0418118466898955,-0.0621371254412929,0,"Analysis_kri0004",2025-04-01,"AA-AA-000-0000"
