"StudyID","SnapshotDate","GroupLevel","GroupID","MetricID","State","AssignedTo","RiskSignalID","RiskSignalURL","SignalDescription","RecommendedAction","ActionTaken","CTMSID","CreatedDate","ResolvedDate","ExtractionDate","RiskSignalDuplicateFlag","RelevantSnapshotDate","RelevantSnapshotFlag","RiskSignalAge","FunctionalArea","GroupLabel","MetricLabel","MetricAbbreviation","Country"
"AA-AA-000-0000",2025-03-01,"Site","0X8764","Analysis_kri0014","No Action",,900126,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900126","Synthetic risk signal for Analysis_kri0014 at 0X8764","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-03-02,2025-03-08,2025-04-15,FALSE,2025-02-01,FALSE,8,"Central Monitoring","Smith","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-03-01,"Site","0X8786","Analysis_kri0001","Closed Action","Synthetic Monitor",900127,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900127","Synthetic risk signal for Analysis_kri0001 at 0X8786","Review the synthetic risk signal.","Synthetic action completed.",,2025-03-02,2025-03-08,2025-04-15,FALSE,2025-04-01,FALSE,8,"Central Monitoring","Deer","Adverse Event Rate","AE","US"
"AA-AA-000-0000",2025-03-01,"Site","0X8786","Analysis_kri0002","No Action",,900128,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900128","Synthetic risk signal for Analysis_kri0002 at 0X8786","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-03-02,2025-03-08,2025-04-15,FALSE,2025-03-01,TRUE,8,"Central Monitoring","Deer","Serious Adverse Event Rate","SAE","US"
"AA-AA-000-0000",2025-03-01,"Site","0X8786","Analysis_kri0014","Open Action","Synthetic Monitor",900129,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900129","Synthetic risk signal for Analysis_kri0014 at 0X8786","Review the synthetic risk signal.",,,2025-03-02,,2025-04-15,FALSE,2025-03-01,TRUE,46,"Central Monitoring","Deer","Ineligibility","IE","US"
"AA-AA-000-0000",2025-03-01,"Site","0X8788","Analysis_kri0002","Awaiting Triage",,900130,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900130","Synthetic risk signal for Analysis_kri0002 at 0X8788","Review the synthetic risk signal.",,,2025-03-02,,2025-04-15,FALSE,2025-04-01,FALSE,46,"Central Monitoring","Deer","Serious Adverse Event Rate","SAE","Japan"
"AA-AA-000-0000",2025-03-01,"Site","0X8788","Analysis_kri0011","Awaiting Triage",,900131,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900131","Synthetic risk signal for Analysis_kri0011 at 0X8788","Review the synthetic risk signal.",,,2025-03-02,,2025-04-15,FALSE,2025-03-01,TRUE,46,"Central Monitoring","Deer","Data Change Rate","CDAT","Japan"
"AA-AA-000-0000",2025-03-01,"Site","0X8799","Analysis_kri0002","No Action",,900132,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900132","Synthetic risk signal for Analysis_kri0002 at 0X8799","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-03-02,2025-03-08,2025-04-15,FALSE,2025-03-01,TRUE,8,"Central Monitoring","Doe","Serious Adverse Event Rate","SAE","UK"
"AA-AA-000-0000",2025-03-01,"Site","0X9142","Analysis_kri0014","Awaiting Triage",,900133,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900133","Synthetic risk signal for Analysis_kri0014 at 0X9142","Review the synthetic risk signal.",,,2025-03-02,,2025-04-15,FALSE,2025-04-01,FALSE,46,"Central Monitoring","Smith","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-03-01,"Site","0X9216","Analysis_kri0004","Open Action","Synthetic Monitor",900134,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900134","Synthetic risk signal for Analysis_kri0004 at 0X9216","Review the synthetic risk signal.",,,2025-03-02,,2025-04-15,FALSE,2025-03-01,TRUE,46,"Central Monitoring","Doe","Important Protocol Deviation Rate","IPD","US"
"AA-AA-000-0000",2025-03-01,"Site","0X9346","Analysis_kri0001","Open Action","Synthetic Monitor",900135,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900135","Synthetic risk signal for Analysis_kri0001 at 0X9346","Review the synthetic risk signal.",,,2025-03-02,,2025-04-15,FALSE,2025-03-01,TRUE,46,"Central Monitoring","Doe","Adverse Event Rate","AE","UK"
"AA-AA-000-0000",2025-03-01,"Site","0X9360","Analysis_kri0001","No Action",,900136,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900136","Synthetic risk signal for Analysis_kri0001 at 0X9360","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-03-02,2025-03-08,2025-04-15,FALSE,2025-02-01,FALSE,8,"Central Monitoring","Smith","Adverse Event Rate","AE","Japan"
"AA-AA-000-0000",2025-03-01,"Site","0X9360","Analysis_kri0014","No Action",,900137,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900137","Synthetic risk signal for Analysis_kri0014 at 0X9360","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-03-02,2025-03-08,2025-04-15,FALSE,2025-03-01,TRUE,8,"Central Monitoring","Smith","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-03-01,"Site","0X958","Analysis_kri0014","No Action",,900138,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900138","Synthetic risk signal for Analysis_kri0014 at 0X958","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-03-02,2025-03-08,2025-04-15,FALSE,2025-02-01,FALSE,8,"Central Monitoring","Deer","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-03-01,"Site","0X9580","Analysis_kri0002","Open Action","Synthetic Monitor",900139,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900139","Synthetic risk signal for Analysis_kri0002 at 0X9580","Review the synthetic risk signal.",,,2025-03-02,,2025-04-15,FALSE,2025-03-01,TRUE,46,"Central Monitoring","Deer","Serious Adverse Event Rate","SAE","UK"
"AA-AA-000-0000",2025-03-01,"Site","0X9580","Analysis_kri0014","Open Action","Synthetic Monitor",900140,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900140","Synthetic risk signal for Analysis_kri0014 at 0X9580","Review the synthetic risk signal.",,,2025-03-02,,2025-04-15,FALSE,2025-03-01,TRUE,46,"Central Monitoring","Deer","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-03-01,"Site","0X9737","Analysis_kri0014","No Action",,900141,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900141","Synthetic risk signal for Analysis_kri0014 at 0X9737","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-03-02,2025-03-08,2025-04-15,FALSE,2025-03-01,TRUE,8,"Central Monitoring","Doe","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-03-01,"Site","0X9858","Analysis_kri0014","No Action",,900142,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900142","Synthetic risk signal for Analysis_kri0014 at 0X9858","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-03-02,2025-03-08,2025-04-15,FALSE,2025-02-01,FALSE,8,"Central Monitoring","Doe","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X101","Analysis_kri0014","No Action",,900143,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900143","Synthetic risk signal for Analysis_kri0014 at 0X101","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X1043","Analysis_kri0014","Closed Action","Synthetic Monitor",900144,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900144","Synthetic risk signal for Analysis_kri0014 at 0X1043","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Doe","Ineligibility","IE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X1084","Analysis_kri0001","No Action",,900145,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900145","Synthetic risk signal for Analysis_kri0001 at 0X1084","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","Adverse Event Rate","AE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X1323","Analysis_kri0014","No Action",,900146,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900146","Synthetic risk signal for Analysis_kri0014 at 0X1323","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Doe","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X1597","Analysis_kri0014","No Action",,900147,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900147","Synthetic risk signal for Analysis_kri0014 at 0X1597","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Doe","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X1750","Analysis_kri0014","No Action",,900148,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900148","Synthetic risk signal for Analysis_kri0014 at 0X1750","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-02-01,FALSE,8,"Central Monitoring","Smith","Ineligibility","IE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X1792","Analysis_kri0002","No Action",,900149,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900149","Synthetic risk signal for Analysis_kri0002 at 0X1792","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","Serious Adverse Event Rate","SAE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X180","Analysis_kri0004","Closed Action","Synthetic Monitor",900150,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900150","Synthetic risk signal for Analysis_kri0004 at 0X180","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Doe","Important Protocol Deviation Rate","IPD","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X180","Analysis_kri0014","Closed Action","Synthetic Monitor",900151,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900151","Synthetic risk signal for Analysis_kri0014 at 0X180","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Doe","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X1910","Analysis_kri0014","Closed Action","Synthetic Monitor",900152,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900152","Synthetic risk signal for Analysis_kri0014 at 0X1910","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","Ineligibility","IE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X1982","Analysis_kri0012","Closed Action","Synthetic Monitor",900153,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900153","Synthetic risk signal for Analysis_kri0012 at 0X1982","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Smith","Screen Failure Rate","SF","US"
"AA-AA-000-0000",2025-04-01,"Site","0X1982","Analysis_kri0014","Open Action","Synthetic Monitor",900154,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900154","Synthetic risk signal for Analysis_kri0014 at 0X1982","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-03-01,FALSE,15,"Central Monitoring","Smith","Ineligibility","IE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X2029","Analysis_kri0014","Open Action","Synthetic Monitor",900155,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900155","Synthetic risk signal for Analysis_kri0014 at 0X2029","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Deer","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X213","Analysis_kri0014","Closed Action","Synthetic Monitor",900156,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900156","Synthetic risk signal for Analysis_kri0014 at 0X213","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Smith","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X2170","Analysis_kri0014","Open Action","Synthetic Monitor",900157,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900157","Synthetic risk signal for Analysis_kri0014 at 0X2170","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Deer","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X2192","Analysis_kri0014","Closed Action","Synthetic Monitor",900158,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900158","Synthetic risk signal for Analysis_kri0014 at 0X2192","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-02-01,FALSE,8,"Central Monitoring","Deer","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X2323","Analysis_kri0002","Open Action","Synthetic Monitor",900159,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900159","Synthetic risk signal for Analysis_kri0002 at 0X2323","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-03-01,FALSE,15,"Central Monitoring","Smith","Serious Adverse Event Rate","SAE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X2323","Analysis_kri0014","Open Action","Synthetic Monitor",900160,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900160","Synthetic risk signal for Analysis_kri0014 at 0X2323","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Smith","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X2331","Analysis_kri0014","Closed Action","Synthetic Monitor",900161,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900161","Synthetic risk signal for Analysis_kri0014 at 0X2331","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X2413","Analysis_kri0001","Open Action","Synthetic Monitor",900162,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900162","Synthetic risk signal for Analysis_kri0001 at 0X2413","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Smith","Adverse Event Rate","AE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X2532","Analysis_kri0014","Closed Action","Synthetic Monitor",900163,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900163","Synthetic risk signal for Analysis_kri0014 at 0X2532","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-02-01,FALSE,8,"Central Monitoring","Doe","Ineligibility","IE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X2901","Analysis_kri0002","Closed Action","Synthetic Monitor",900164,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900164","Synthetic risk signal for Analysis_kri0002 at 0X2901","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Doe","Serious Adverse Event Rate","SAE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X3090","Analysis_kri0011","Closed Action","Synthetic Monitor",900165,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900165","Synthetic risk signal for Analysis_kri0011 at 0X3090","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Smith","Data Change Rate","CDAT","US"
"AA-AA-000-0000",2025-04-01,"Site","0X3090","Analysis_kri0014","Open Action","Synthetic Monitor",900166,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900166","Synthetic risk signal for Analysis_kri0014 at 0X3090","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Smith","Ineligibility","IE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X3120","Analysis_kri0014","Closed Action","Synthetic Monitor",900167,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900167","Synthetic risk signal for Analysis_kri0014 at 0X3120","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","Ineligibility","IE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X3127","Analysis_kri0002","No Action",,900168,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900168","Synthetic risk signal for Analysis_kri0002 at 0X3127","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Doe","Serious Adverse Event Rate","SAE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X3137","Analysis_kri0014","Closed Action","Synthetic Monitor",900169,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900169","Synthetic risk signal for Analysis_kri0014 at 0X3137","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Doe","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X3203","Analysis_kri0014","No Action",,900170,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900170","Synthetic risk signal for Analysis_kri0014 at 0X3203","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-03-01,FALSE,8,"Central Monitoring","Doe","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X3289","Analysis_kri0014","Closed Action","Synthetic Monitor",900171,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900171","Synthetic risk signal for Analysis_kri0014 at 0X3289","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","Ineligibility","IE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X3461","Analysis_kri0002","Closed Action","Synthetic Monitor",900172,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900172","Synthetic risk signal for Analysis_kri0002 at 0X3461","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","Serious Adverse Event Rate","SAE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X3461","Analysis_kri0005","Open Action","Synthetic Monitor",900173,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900173","Synthetic risk signal for Analysis_kri0005 at 0X3461","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Deer","Grade 3+ Lab Abnormality Rate","LB","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X3461","Analysis_kri0014","Closed Action","Synthetic Monitor",900174,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900174","Synthetic risk signal for Analysis_kri0014 at 0X3461","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-03-01,FALSE,8,"Central Monitoring","Deer","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X3653","Analysis_kri0014","Closed Action","Synthetic Monitor",900175,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900175","Synthetic risk signal for Analysis_kri0014 at 0X3653","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X3676","Analysis_kri0001","No Action",,900176,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900176","Synthetic risk signal for Analysis_kri0001 at 0X3676","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-03-01,FALSE,8,"Central Monitoring","Smith","Adverse Event Rate","AE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X3676","Analysis_kri0011","Closed Action","Synthetic Monitor",900177,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900177","Synthetic risk signal for Analysis_kri0011 at 0X3676","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Smith","Data Change Rate","CDAT","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X3676","Analysis_kri0014","No Action",,900178,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900178","Synthetic risk signal for Analysis_kri0014 at 0X3676","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-03-01,FALSE,8,"Central Monitoring","Smith","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X3907","Analysis_kri0005","Closed Action","Synthetic Monitor",900179,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900179","Synthetic risk signal for Analysis_kri0005 at 0X3907","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Smith","Grade 3+ Lab Abnormality Rate","LB","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X3907","Analysis_kri0014","Open Action","Synthetic Monitor",900180,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900180","Synthetic risk signal for Analysis_kri0014 at 0X3907","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-03-01,FALSE,15,"Central Monitoring","Smith","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X3907","Analysis_kri0019","Awaiting Triage",,900181,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900181","Synthetic risk signal for Analysis_kri0019 at 0X3907","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Smith","IP Non-Starter Rate","IPNS","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X3909","Analysis_kri0014","Closed Action","Synthetic Monitor",900182,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900182","Synthetic risk signal for Analysis_kri0014 at 0X3909","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-02-01,FALSE,8,"Central Monitoring","Smith","Ineligibility","IE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X3989","Analysis_kri0014","Closed Action","Synthetic Monitor",900183,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900183","Synthetic risk signal for Analysis_kri0014 at 0X3989","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-03-01,FALSE,8,"Central Monitoring","Smith","Ineligibility","IE","US"
"AA-AA-000-0000",2025-04-01,"Site","0X3989","Analysis_kri0019","Open Action","Synthetic Monitor",900184,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900184","Synthetic risk signal for Analysis_kri0019 at 0X3989","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Smith","IP Non-Starter Rate","IPNS","US"
"AA-AA-000-0000",2025-04-01,"Site","0X3999","Analysis_kri0014","No Action",,900185,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900185","Synthetic risk signal for Analysis_kri0014 at 0X3999","Review the synthetic risk signal.","Synthetic triage found no action required.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Deer","Ineligibility","IE","UK"
"AA-AA-000-0000",2025-04-01,"Site","0X4014","Analysis_kri0002","Open Action","Synthetic Monitor",900186,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900186","Synthetic risk signal for Analysis_kri0002 at 0X4014","Review the synthetic risk signal.",,,2025-04-02,,2025-04-15,FALSE,2025-04-01,TRUE,15,"Central Monitoring","Doe","Serious Adverse Event Rate","SAE","Japan"
"AA-AA-000-0000",2025-04-01,"Site","0X4014","Analysis_kri0003","Closed Action","Synthetic Monitor",900187,"https://dev.azure.com/Gilead-RND-CDS-RBQM/AA-AA-000-0000/_workitems/edit/900187","Synthetic risk signal for Analysis_kri0003 at 0X4014","Review the synthetic risk signal.","Synthetic action completed.",,2025-04-02,2025-04-08,2025-04-15,FALSE,2025-04-01,TRUE,8,"Central Monitoring","Doe","Non-Important Protocol Deviation Rate","PD","Japan"
